Title,ID,Cover,Genres,Action and Adventure,Animals,Art,Children,Contemporary,Crime,Death,Dystopian,Espionage,Family,Fantasy,Fiction,Friendship,Health,Historical,Horror,Humor,Legal,Memoir,Murder,Mystery and Detective,Paranormal,Political,Psychological,Relationships,Romance,Self-help,Suspense,Thriller,Travel,War,Women,author,year,total_weeks,first_week,debut_rank,best_rank
CIRCLING THE SUN,/works/OL20010048W,13078560,"['Women', 'Historical', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Paula Mclain,2015,4,2015-08-16,4,4
CIRCUS,/works/OL257670W,4635628,"['Fiction', 'Thriller', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Alistair MacLean,1975,12,1975-08-31,9,5
CIRCUS,/works/OL257670W,4472810,"['Fiction', 'Thriller', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Alistair MacLean,1975,12,1975-08-31,9,5
CIRCUS,/works/OL257670W,12399348,"['Fiction', 'Thriller', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Alistair MacLean,1975,12,1975-08-31,9,5
CITIES OF THE PLAIN,/works/OL40869W,9158767,"['Fiction', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cormac McCarthy,1998,7,1998-05-31,9,2
CITIES OF THE PLAIN,/works/OL40869W,9427088,"['Fiction', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cormac McCarthy,1998,7,1998-05-31,9,2
CITIZEN TOM PAINE,/works/OL1067019W,12709704,"['Fiction', 'Political']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Howard Fast,1943,10,1943-05-17,5,2
CITIZEN TOM PAINE,/works/OL1067019W,4283431,"['Fiction', 'Political']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Howard Fast,1943,10,1943-05-17,5,2
CITIZEN TOM PAINE,/works/OL1067019W,10723910,"['Fiction', 'Political']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Howard Fast,1943,10,1943-05-17,5,2
CITY OF BONES,/works/OL111745W,188419,"['Thriller', 'Fiction', 'Crime', 'Children', 'Murder', 'Mystery and Detective']",0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,Michael Connelly,2002,6,2002-05-05,5,4
CITY OF GIRLS,/works/OL21143030W,10328092,"['Women', 'Historical', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Elizabeth Gilbert,2019,10,2019-06-23,2,2
CITY OF GOD,/works/OL55230W,4526526,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,E. L. Doctorow,2000,4,2000-03-05,15,11
CITY OF NIGHT,/works/OL61322W,6971266,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Rechy,1963,24,1963-07-07,7,3
CITY OF NIGHT,/works/OL61322W,8681494,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,John Rechy,1963,24,1963-07-07,7,3
CITY ON FIRE,/works/OL20008522W,10159430,"['Relationships', 'Thriller', 'Fiction', 'Historical', 'Family', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,Garth Risk Hallberg,2015,2,2015-11-01,5,5
CLASS REUNION,/works/OL551688W,6659041,"['Fiction', 'Women', 'Friendship']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Rona Jaffe,1979,21,1979-06-10,13,4
CLASS REUNION,/works/OL551688W,6997132,"['Fiction', 'Women', 'Friendship']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Rona Jaffe,1979,21,1979-06-10,13,4
CLAUDIUS THE GOD,/works/OL5036949W,419920,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Robert Graves,1935,3,1935-04-15,6,6
CLAWBACK,/works/OL17356548W,7434570,"['Thriller', 'Suspense', 'Women', 'Fiction', 'Crime', 'Murder', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,J. A. Jance,2016,1,2016-03-27,11,11
CLAWBACK,/works/OL17356548W,11552714,"['Thriller', 'Suspense', 'Women', 'Fiction', 'Crime', 'Murder', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,J. A. Jance,2016,1,2016-03-27,11,11
CLEA,/works/OL48298W,96040,"['Fiction', 'Women', 'Relationships', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,Lawrence Durrell,1960,13,1960-04-10,16,7
CLEAR AND PRESENT DANGER,/works/OL448924W,538280,"['Fiction', 'Espionage', 'Action and Adventure', 'Suspense']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tom  Clancy,1990,1,1990-05-20,13,13
CLEAR AND PRESENT DANGER,/works/OL448924W,538280,"['Fiction', 'Espionage', 'Action and Adventure', 'Suspense']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tom Clancy,1989,44,1989-09-03,1,1
CLEAR AND PRESENT DANGER,/works/OL448924W,270447,"['Fiction', 'Espionage', 'Action and Adventure', 'Suspense']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tom  Clancy,1990,1,1990-05-20,13,13
CLEAR AND PRESENT DANGER,/works/OL448924W,270447,"['Fiction', 'Espionage', 'Action and Adventure', 'Suspense']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tom Clancy,1989,44,1989-09-03,1,1
CLEAR AND PRESENT DANGER,/works/OL448924W,4627748,"['Fiction', 'Espionage', 'Action and Adventure', 'Suspense']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tom  Clancy,1990,1,1990-05-20,13,13
CLEAR AND PRESENT DANGER,/works/OL448924W,4627748,"['Fiction', 'Espionage', 'Action and Adventure', 'Suspense']",1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Tom Clancy,1989,44,1989-09-03,1,1
A FEAST FOR CROWS,/works/OL257948W,373060,"['Fiction', 'Fantasy', 'Action and Adventure', 'Murder']",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,George R. R. Martin,2005,5,2005-11-27,1,1
A FEAST FOR CROWS,/works/OL257948W,5220,"['Fiction', 'Fantasy', 'Action and Adventure', 'Murder']",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,George R. R. Martin,2005,5,2005-11-27,1,1
A FEAST FOR CROWS,/works/OL257948W,8745186,"['Fiction', 'Fantasy', 'Action and Adventure', 'Murder']",1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,George R. R. Martin,2005,5,2005-11-27,1,1
CLOAK OF DARKNESS,/works/OL3923119W,4281007,"['Fiction', 'Action and Adventure', 'Crime']",1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Helen MacInnes,1982,6,1982-10-10,15,8
CLOAK OF DECEPTION,/works/OL29342978W,13305384,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,James Luceno,2001,2,2001-06-17,12,12
CLOCK DANCE,/works/OL21201541W,8202391,"['Women', 'Family', 'Fiction']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Anne Tyler,2018,5,2018-07-29,3,3
CLOCK DANCE,/works/OL21201541W,8824771,"['Women', 'Family', 'Fiction']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Anne Tyler,2018,5,2018-07-29,3,3
CLOCK DANCE,/works/OL21201541W,12325770,"['Women', 'Family', 'Fiction']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Anne Tyler,2018,5,2018-07-29,3,3
CLOSE COMBAT,/works/OL17616W,3935795,"['Fiction', 'Historical', 'Action and Adventure', 'War']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W. E. B. Griffin,1993,7,1993-01-31,7,4
CLOSE COMBAT,/works/OL17616W,12373742,"['Fiction', 'Historical', 'Action and Adventure', 'War']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,W. E. B. Griffin,1993,7,1993-01-31,7,4
CLUNY BROWN,/works/OL26319906W,12293797,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Margery Sharp,1944,2,1944-10-01,4,3
COAST ROAD,/works/OL166392W,3731350,"['Fiction', 'Women', 'Contemporary', 'Romance']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,Barbara Delinsky,1998,5,1998-08-09,14,13
COCONUT LAYER CAKE MURDER,/works/OL20648814W,9282686,"['Fiction', 'Mystery and Detective', 'Murder']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Joanne Fluke,2020,1,2020-03-15,6,6
CODE OF CONDUCT,/works/OL20010049W,10216991,"['Thriller', 'Suspense', 'Fiction', 'Crime', 'Espionage']",0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,Brad Thor,2015,6,2015-07-26,3,3
CODE TO ZERO,/works/OL1914074W,4528930,"['Relationships', 'Action and Adventure', 'Suspense', 'Fiction', 'Women']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Ken Follett,2000,8,2000-12-24,8,3
CODE TO ZERO,/works/OL1914074W,362090,"['Relationships', 'Action and Adventure', 'Suspense', 'Fiction', 'Women']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Ken Follett,2000,8,2000-12-24,8,3
CODE TO ZERO,/works/OL1914074W,1118764,"['Relationships', 'Action and Adventure', 'Suspense', 'Fiction', 'Women']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,Ken Follett,2000,8,2000-12-24,8,3
COGANS TRADE,/works/OL492411W,9069458,"['Fiction', 'Crime', 'Suspense']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,George Higgins,1974,1,1974-04-28,10,10
COGANS TRADE,/works/OL492411W,4510422,"['Fiction', 'Crime', 'Suspense']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,George Higgins,1974,1,1974-04-28,10,10
COLD BETRAYAL,/works/OL19993221W,11605880,"['Fiction', 'Women', 'Thriller', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,J. A. Jance,2015,1,2015-03-29,13,13
COLD BETRAYAL,/works/OL19993221W,8969554,"['Fiction', 'Women', 'Thriller', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,J. A. Jance,2015,1,2015-03-29,13,13
COLD COLD HEART,/works/OL20002960W,9409052,"['Fiction', 'Women', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Tami Hoag,2015,3,2015-02-01,5,5
COLD DAYS,/works/OL17383102W,7469117,"['Fiction', 'Mystery and Detective', 'Paranormal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Jim Butcher,2012,2,2012-12-16,1,1
COLD DAYS,/works/OL17383102W,10989815,"['Fiction', 'Mystery and Detective', 'Paranormal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Jim Butcher,2012,2,2012-12-16,1,1
COLD DAYS,/works/OL17383102W,9380192,"['Fiction', 'Mystery and Detective', 'Paranormal']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Jim Butcher,2012,2,2012-12-16,1,1
COLD FIRE,/works/OL497135W,12952459,"['Fiction', 'Women', 'Horror', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dean R. Koontz,1991,16,1991-01-27,3,1
COLD FIRE,/works/OL497135W,6995452,"['Fiction', 'Women', 'Horror', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,Dean R. Koontz,1991,16,1991-01-27,3,1
COLD HARBOUR,/works/OL11018014W,6296718,"['Fiction', 'Espionage']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jack Higgins,1990,12,1990-01-21,15,4
COLD HARBOUR,/works/OL11018014W,6296719,"['Fiction', 'Espionage']",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jack Higgins,1990,12,1990-01-21,15,4
COLD MOUNTAIN,/works/OL1844035W,827781,"['Fiction', 'Historical', 'Romance', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,Charles Frazier,1997,61,1997-07-13,13,1
COLD PARADISE,/works/OL491127W,4340624,"['Fiction', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Stuart Woods,2001,5,2001-05-13,8,6
M IS FOR MALICE,/works/OL14852305W,579418,"['Women', 'Mystery and Detective', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Sue Grafton,1997,1,1997-01-12,14,14
M IS FOR MALICE,/works/OL14852305W,579418,"['Women', 'Mystery and Detective', 'Fiction']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,Sue Grafton,1996,6,1996-11-17,2,2
COLD SERVICE,/works/OL7967628W,273249,"['Fiction', 'Mystery and Detective', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Robert B. Parker,2005,4,2005-03-27,6,6
COLONY,/works/OL1810257W,45479,"['Fiction', 'Women']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Anne Rivers Siddons,1992,12,1992-07-19,14,4
COLOUR SCHEME,/works/OL460813W,5853,"['Fiction', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ngaio Marsh,1943,1,1943-07-26,5,5
COLOUR SCHEME,/works/OL460813W,3106055,"['Fiction', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ngaio Marsh,1943,1,1943-07-26,5,5
COLOUR SCHEME,/works/OL460813W,184529,"['Fiction', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Ngaio Marsh,1943,1,1943-07-26,5,5
COLUMBELLA,/works/OL60486W,7298719,"['Fiction', 'Family', 'Romance', 'Suspense']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Phyllis Whitney,1966,8,1966-05-08,10,8
COLUMBELLA,/works/OL60486W,290298,"['Fiction', 'Family', 'Romance', 'Suspense']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,Phyllis Whitney,1966,8,1966-05-08,10,8
COMA,/works/OL6528595W,293056,['Mystery and Detective'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Robin Cook,1977,13,1977-07-24,9,6
COMA,/works/OL6528595W,195258,['Mystery and Detective'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Robin Cook,1977,13,1977-07-24,9,6
A FEW OF THE GIRLS,/works/OL20304776W,8964615,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maeve Binchy,2016,2,2016-03-20,12,12
COMANCHE MOON,/works/OL134587W,10232640,"['Fiction', 'Action and Adventure']",1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Larry McMurtry,1997,11,1997-11-16,11,7
COME AND GET IT,/works/OL2646751W,12765736,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Edna Ferber,1935,14,1935-03-04,1,1
COME HOME,/works/OL24793917W,11556624,"['Women', 'Family', 'Mystery and Detective', 'Suspense']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,Lisa Scottoline,2012,3,2012-04-29,4,4
"COME NINEVEH, COME TYRE",/works/OL56518W,6621337,"['Fiction', 'Political']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Allen Drury,1973,26,1973-11-25,8,2
"COME NINEVEH, COME TYRE",/works/OL56518W,4507876,"['Fiction', 'Political']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Allen Drury,1973,26,1973-11-25,8,2
COME POUR THE WINE,/works/OL3234937W,7137253,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cynthia Freeman,1980,27,1980-10-19,11,3
COME SUNDOWN,/works/OL20053636W,8840947,"['Suspense', 'Fiction', 'Women', 'Murder', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,Nora Roberts,2017,5,2017-06-18,1,1
COME SUNDOWN,/works/OL20053636W,9228126,"['Suspense', 'Fiction', 'Women', 'Murder', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,Nora Roberts,2017,5,2017-06-18,1,1
COME SUNDOWN,/works/OL20053636W,10124335,"['Suspense', 'Fiction', 'Women', 'Murder', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,Nora Roberts,2017,5,2017-06-18,1,1
COME THE SPRING,/works/OL26948W,403264,"['Fiction', 'Relationships', 'Family', 'Romance']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,Julie Garwood,1997,3,1997-11-23,7,7
COME TO GRIEF,/works/OL4966427W,273406,"['Fiction', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Dick Francis,1995,7,1995-10-01,5,4
A FISTFUL OF COLLARS,/works/OL16532030W,12553828,"['Fiction', 'Mystery and Detective', 'Humor']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Spencer Quinn,2012,1,2012-09-30,16,16
COMEBACK,/works/OL4966586W,998989,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dick Francis,1991,12,1991-11-03,5,3
COMETH THE HOUR,/works/OL17318863W,11439825,"['Suspense', 'Fiction', 'Historical', 'Family', 'Political']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,Jeffrey Archer,2016,3,2016-03-06,1,1
COMFORT ME WITH APPLES,/works/OL4880525W,6587219,[''],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Peter De Vries,1956,13,1956-05-20,10,7
COMING HOME,/works/OL134626W,204333,"['Romance', 'Suspense', 'Fiction', 'Historical', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Lester Cohen,1945,1,1945-09-09,15,15
COMING HOME,/works/OL134626W,204333,"['Romance', 'Suspense', 'Fiction', 'Historical', 'War']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,Rosamunde Pilcher,1995,18,1995-09-10,3,2
COMING OUT,/works/OL19705W,240176,['Fiction'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Danielle Steel,2006,7,2006-07-16,3,2
A FLAG FOR SUNRISE,/works/OL273585W,196933,"['Fiction', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Robert Stone,1981,1,1981-11-22,9,9
COMMITMENTs,/works/OL166389W,286144,"['Fiction', 'Women', 'Contemporary']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Barbara Delinsky,2001,1,2001-03-18,12,12
COMMODORE HORNBLOWER,/works/OL1937768W,188802,"['Fiction', 'Historical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,C. S. Forester,1945,13,1945-07-01,4,3
COMMONWEALTH,/works/OL20035133W,9144832,"['Fiction', 'Family']",0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ann Patchett,2016,18,2016-10-02,1,1
COMPANY MAN,/works/OL2720838W,179722,"['Fiction', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Joseph Finder,2005,1,2005-05-08,15,15
COMPULSION,/works/OL12704W,2405261,"['Thriller', 'Suspense', 'Fiction', 'Crime', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Jonathan Kellerman,2008,5,2008-04-13,1,1
COMPULSION,/works/OL12704W,2405261,"['Thriller', 'Suspense', 'Fiction', 'Crime', 'Mystery and Detective']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,Meyer Levin,1956,54,1956-11-18,10,2
COMPULSION,/works/OL3238838W,4207826,"['Fiction', 'Mystery and Detective', 'Murder', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Jonathan Kellerman,2008,5,2008-04-13,1,1
COMPULSION,/works/OL3238838W,4207826,"['Fiction', 'Mystery and Detective', 'Murder', 'Suspense']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,Meyer Levin,1956,54,1956-11-18,10,2
CONCEALED IN DEATH,/works/OL17709869W,7984415,"['Fiction', 'Women', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,J. D. Robb,2014,4,2014-03-09,1,1
CONCEALED IN DEATH,/works/OL17709869W,8060510,"['Fiction', 'Women', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,J. D. Robb,2014,4,2014-03-09,1,1
CONCEALED IN DEATH,/works/OL17709869W,8312227,"['Fiction', 'Women', 'Mystery and Detective', 'Crime']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,J. D. Robb,2014,4,2014-03-09,1,1
CONDOMINIUM,/works/OL2446232W,6627290,"['Fiction', 'Mystery and Detective']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,John D. MacDonald,1977,27,1977-04-24,9,3
